-982.9934, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000,22.7680, 1.0000, 1.0000, 1.0000, 1.0000
-257.5275, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000,23.1928, 1.0000, 1.0000, 1.0000, 1.0000
-114.2417, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 9.9719, 1.0000, 1.0000, 1.0000, 1.0000
-62.2064, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 6.7212, 1.0000, 1.0000, 1.0000, 1.0000
-35.5451, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 5.2242, 1.0000, 1.0000, 1.0000, 1.0000
-21.1624, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 4.3637, 1.0000, 1.0000, 1.0000, 1.0000
-12.5123, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 3.8037, 1.0000, 1.0000, 1.0000, 1.0000
-7.1499, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 3.3274, 1.0000, 1.0000, 1.0000, 1.0000
-3.6199, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 3.0493, 1.0000, 1.0000, 1.0000, 1.0000
-1.8008, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 2.8355, 1.0000, 1.0000, 1.0000, 1.0000
-0.5070, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 2.6661, 1.0000, 1.0000, 1.0000, 1.0000
 0.4348, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 2.4750, 1.0000, 1.0000, 1.0000, 1.0000
 0.7553, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 2.3659, 1.0000, 1.0000, 1.0000, 1.0000
 0.9945, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 2.2743, 1.0000, 1.0000, 1.0000, 1.0000
 0.8810, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 2.1964, 1.0000, 1.0000, 1.0000, 1.0000
 0.7868, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 2.1294, 1.0000, 1.0000, 1.0000, 1.0000
 0.9414, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 2.0339, 1.0000, 1.0000, 1.0000, 1.0000
 0.8508, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.9851, 1.0000, 1.0000, 1.0000, 1.0000
 1.1599, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.9420, 1.0000, 1.0000, 1.0000, 1.0000
 1.6116, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.9038, 1.0000, 1.0000, 1.0000, 1.0000
 1.9832, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.8400, 1.0000, 1.0000, 1.0000, 1.0000
 2.5941, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.8108, 1.0000, 1.0000, 1.0000, 1.0000
 2.9642, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.7845, 1.0000, 1.0000, 1.0000, 1.0000
 3.5334, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.7608, 1.0000, 1.0000, 1.0000, 1.0000
 4.0147, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.7392, 1.0000, 1.0000, 1.0000, 1.0000
 4.3091, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.6957, 1.0000, 1.0000, 1.0000, 1.0000
 4.6583, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.6786, 1.0000, 1.0000, 1.0000, 1.0000
 4.9560, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.6630, 1.0000, 1.0000, 1.0000, 1.0000
 5.1166, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.6488, 1.0000, 1.0000, 1.0000, 1.0000
 5.2510, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.6358, 1.0000, 1.0000, 1.0000, 1.0000
 5.4466, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.6038, 1.0000, 1.0000, 1.0000, 1.0000
 5.4571, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.5934, 1.0000, 1.0000, 1.0000, 1.0000
 5.5354, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.5837, 1.0000, 1.0000, 1.0000, 1.0000
 5.5281, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.5749, 1.0000, 1.0000, 1.0000, 1.0000
 5.5811, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.5490, 1.0000, 1.0000, 1.0000, 1.0000
 5.5565, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.5419, 1.0000, 1.0000, 1.0000, 1.0000
 5.5294, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.5354, 1.0000, 1.0000, 1.0000, 1.0000
 5.4952, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.5293, 1.0000, 1.0000, 1.0000, 1.0000
 5.4083, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.5240, 1.0000, 1.0000, 1.0000, 1.0000
 5.3765, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.5034, 1.0000, 1.0000, 1.0000, 1.0000
 5.2947, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4992, 1.0000, 1.0000, 1.0000, 1.0000
 5.2134, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4953, 1.0000, 1.0000, 1.0000, 1.0000
 5.1352, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4919, 1.0000, 1.0000, 1.0000, 1.0000
 5.0160, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4887, 1.0000, 1.0000, 1.0000, 1.0000
 4.9030, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4719, 1.0000, 1.0000, 1.0000, 1.0000
 4.7943, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4697, 1.0000, 1.0000, 1.0000, 1.0000
 4.6807, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4676, 1.0000, 1.0000, 1.0000, 1.0000
 4.5625, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4659, 1.0000, 1.0000, 1.0000, 1.0000
 4.3683, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4515, 1.0000, 1.0000, 1.0000, 1.0000
 4.1802, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4505, 1.0000, 1.0000, 1.0000, 1.0000
 3.9638, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4496, 1.0000, 1.0000, 1.0000, 1.0000
 3.8100, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4490, 1.0000, 1.0000, 1.0000, 1.0000
 3.6204, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4485, 1.0000, 1.0000, 1.0000, 1.0000
 3.4276, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4364, 1.0000, 1.0000, 1.0000, 1.0000
 3.2324, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4366, 1.0000, 1.0000, 1.0000, 1.0000
 3.0399, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4370, 1.0000, 1.0000, 1.0000, 1.0000
 2.8823, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4375, 1.0000, 1.0000, 1.0000, 1.0000
 2.7304, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4270, 1.0000, 1.0000, 1.0000, 1.0000
 2.6126, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4279, 1.0000, 1.0000, 1.0000, 1.0000
 2.5536, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4291, 1.0000, 1.0000, 1.0000, 1.0000
 2.4966, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4304, 1.0000, 1.0000, 1.0000, 1.0000
 2.4670, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4318, 1.0000, 1.0000, 1.0000, 1.0000
 2.4619, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4230, 1.0000, 1.0000, 1.0000, 1.0000
 2.4565, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.4249, 1.0000, 1.0000, 1.0000, 1.0000
