Model,Scenario,Region,Variable,Unit,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300,2301,2302,2303,2304,2305,2306,2307,2308,2309,2310,2311,2312,2313,2314,2315,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2333,2334,2335,2336,2337,2338,2339,2340,2341,2342,2343,2344,2345,2346,2347,2348,2349,2350,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2361,2362,2363,2364,2365,2366,2367,2368,2369,2370,2371,2372,2373,2374,2375,2376,2377,2378,2379,2380,2381,2382,2383,2384,2385,2386,2387,2388,2389,2390,2391,2392,2393,2394,2395,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2408,2409,2410,2411,2412,2413,2414,2415,2416,2417,2418,2419,2420,2421,2422,2423,2424,2425,2426,2427,2428,2429,2430,2431,2432,2433,2434,2435,2436,2437,2438,2439,2440,2441,2442,2443,2444,2445,2446,2447,2448,2449,2450,2451,2452,2453,2454,2455,2456,2457,2458,2459,2460,2461,2462,2463,2464,2465,2466,2467,2468,2469,2470,2471,2472,2473,2474,2475,2476,2477,2478,2479,2480,2481,2482,2483,2484,2485,2486,2487,2488,2489,2490,2491,2492,2493,2494,2495,2496,2497,2498,2499,2500
FAIR 2.0,RCP45,World,Emissions|CO2,GtC/yr,0.003,0.008338296,0.013676593,0.019014889,0.024353185,0.029691482,0.036029778,0.041368074,0.046706371,0.052044667,0.057382963,0.062721259,0.068059556,0.073397852,0.078736148,0.084074445,0.090412741,0.095751037,0.101089334,0.10642763,0.11176593,0.11710422,0.12244252,0.12778082,0.13311911,0.13845741,0.1447957,0.150134,0.1554723,0.16081059,0.16614889,0.17148719,0.17782548,0.18316378,0.18850207,0.19484037,0.20017867,0.20751696,0.21185526,0.21719356,0.22253185,0.22887015,0.23420845,0.23954674,0.24488504,0.25022333,0.25656163,0.26189993,0.26723822,0.27257652,0.27891482,0.28525311,0.29159141,0.2969297,0.302268,0.3076063,0.31294459,0.31928289,0.32562119,0.33095948,0.33729778,0.34263608,0.34897437,0.35431267,0.35965096,0.37098926,0.37532756,0.38066585,0.38700415,0.39234245,0.39868074,0.40801904,0.41335733,0.41969563,0.42603393,0.433372219,0.439710519,0.447048819,0.453387109,0.460725409,0.470063709,0.475401999,0.483740299,0.490078589,0.498416889,0.507755189,0.500785689,0.555622819,0.556354489,0.564817079,0.564679249,0.574934879,0.581231999,0.587232979,0.597253889,0.609966889,0.623223598,0.570716628,0.57774912,0.58613825,0.59379536,0.59691218,0.60360622,0.6072347,0.61276645,0.6166445,0.64366524,0.7403334,0.76129965,0.75771154,0.77842647,0.78787801,0.79713853,0.8050507,0.82534752,0.85724317,0.89187292,0.86066403,0.88051762,0.88712775,0.8922361,0.89814412,0.91116314,0.94173355,0.94020019,0.96775411,0.98224854,0.99719118,0.9944033,1.02336718,1.0504185,1.06527839,1.08956411,1.11600097,1.15920445,1.18720627,1.25494317,1.26897363,1.34367095,1.37229323,1.4328152,1.50353383,1.58776273,1.56141277,1.60237806,1.64098168,1.61489404,1.62684843,1.66597976,1.56479151,1.54374963,1.60911647,1.66619629,1.65030426,1.52565434,1.65328337,1.5604166,1.59294089,1.72328818,1.71986058,1.73308854,1.74448326,1.85918283,1.86467141,1.96922601,1.94887975,1.84334081,1.65922596,1.70158848,1.76986255,1.82171575,1.93129993,1.98869902,1.92388222,1.97144376,2.06583237,2.08436458,2.1110497,2.1547656,2.15139864,1.92914739,2.08014892,2.26217994,2.34413044,2.30112641,2.52233465,2.8565201,2.9056378,2.9455171,3.0171416,3.2341855,3.4226883,3.5418718,3.6495817,3.6655957,3.7692833,3.8383218,3.9355717,4.0922947,4.2595879,4.4092558,4.5986968,4.7086254,4.8232028,5.0383879,5.2731129,5.3018913,5.4460621,5.6680986,5.6827371,5.6465876,5.9736077,6.1229874,6.19537,6.4517127,6.3572096,6.2128621,6.3174055,6.3355201,6.5500833,6.7193449,6.8972023,7.0470086,7.2807248,7.4126436,7.4634833,7.6159799,7.4215304,7.4221006,7.5315956,7.6470104,7.7611025,7.8371397,7.8028431,7.7517892,7.8838,8.0279,8.1807,8.5117,8.9148,9.1665,9.237,9.3075,9.3776666,9.44783337,9.518,9.58743,9.65686,9.72629,9.79572,9.86515,9.93458,10.00401,10.07344,10.14287,10.2123,10.30803,10.40376,10.49949,10.59522,10.69095,10.78668,10.88241,10.97814,11.07387,11.1696,11.20631,11.24302,11.27973,11.31644,11.35315,11.38986,11.42657,11.46328,11.49999,11.5367,11.51102,11.48534,11.45966,11.43398,11.4083,11.38262,11.35694,11.33126,11.30558,11.2799,11.11044,10.94098,10.77152,10.60206,10.4326,10.26314,10.09368,9.92422,9.75476,9.5853,9.34897,9.11264,8.87631,8.63998,8.40365,8.16732,7.93099,7.69466,7.45833,7.222,6.91879,6.61558,6.31237,6.00916,5.70595,5.40274,5.09953,4.79632,4.49311,4.1899,4.19287,4.19584,4.19881,4.20178,4.20475,4.20772,4.21069,4.21366,4.21663,4.2196,4.22257,4.22554,4.22851,4.23148,4.23445,4.23742,4.24039,4.24336,4.24633,4.2493,4.13531,4.02132,3.90733,3.79334,3.67935,3.56536,3.45137,3.33738,3.22339,3.1094,3.02783,2.94626,2.86469,2.78312,2.70155,2.61998,2.53841,2.45684,2.37527,2.2937,2.26073,2.22776,2.19479,2.16182,2.12885,2.09588,2.06291,2.02994,1.99697,1.964,1.93853,1.91306,1.88759,1.86212,1.83665,1.81118,1.78571,1.76024,1.73477,1.7093,1.6831375,1.656975,1.6308125,1.60465,1.5784875,1.552325,1.5261625,1.5,1.5354,1.5468,1.5531,1.5547,1.5527,1.5482,1.5419,1.5324,1.5229,1.5134,1.5039,1.4944,1.48311,1.47182,1.46053,1.44924,1.43795,1.42666,1.41537,1.40408,1.39279,1.3815,1.3712,1.3609,1.3506,1.3403,1.33,1.3197,1.3094,1.2991,1.2888,1.2785,1.26966,1.26082,1.25198,1.24314,1.2343,1.22546,1.21662,1.20778,1.19894,1.1901,1.18257,1.17504,1.16751,1.15998,1.15245,1.14492,1.13739,1.12986,1.12233,1.1148,1.10836,1.10192,1.09548,1.08904,1.0826,1.07616,1.06972,1.06328,1.05684,1.0504,1.04486,1.03932,1.03378,1.02824,1.0227,1.01716,1.01162,1.00608,1.00054,0.995,0.99023,0.98546,0.98069,0.97592,0.97115,0.96638,0.96161,0.95684,0.95207,0.9473,0.94314,0.93898,0.93482,0.93066,0.9265,0.92234,0.91818,0.91402,0.90986,0.9057,0.90206,0.89842,0.89478,0.89114,0.8875,0.88386,0.88022,0.87658,0.87294,0.8693,0.8661,0.8629,0.8597,0.8565,0.8533,0.8501,0.8469,0.8437,0.8405,0.8373,0.83445,0.8316,0.82875,0.8259,0.82305,0.8202,0.81735,0.8145,0.81165,0.8088,0.80629,0.80378,0.80127,0.79876,0.79625,0.79374,0.79123,0.78872,0.78621,0.7837,0.78142,0.77914,0.77686,0.77458,0.7723,0.77002,0.76774,0.76546,0.76318,0.7609,0.75884,0.75678,0.75472,0.75266,0.7506,0.74854,0.74648,0.74442,0.74236,0.7403,0.738714,0.737128,0.735542,0.733956,0.73237,0.730784,0.729198,0.727612,0.726026,0.72444,0.722854,0.721268,0.719682,0.718096,0.71651,0.714924,0.713338,0.711752,0.710166,0.70858,0.706994,0.705408,0.703822,0.702236,0.70065,0.699064,0.697478,0.695892,0.694306,0.69272,0.691134,0.689548,0.687962,0.686376,0.68479,0.683204,0.681618,0.680032,0.678446,0.67686,0.675274,0.673688,0.672102,0.670516,0.66893,0.667344,0.665758,0.664172,0.662586,0.661,0.659886,0.658772,0.657658,0.656544,0.65543,0.654316,0.653202,0.652088,0.650974,0.64986,0.648746,0.647632,0.646518,0.645404,0.64429,0.643176,0.642062,0.640948,0.639834,0.63872,0.637606,0.636492,0.635378,0.634264,0.63315,0.632036,0.630922,0.629808,0.628694,0.62758,0.626466,0.625352,0.624238,0.623124,0.62201,0.620896,0.619782,0.618668,0.617554,0.61644,0.615326,0.614212,0.613098,0.611984,0.61087,0.609756,0.608642,0.607528,0.606414,0.6053,0.604434,0.603568,0.602702,0.601836,0.60097,0.600104,0.599238,0.598372,0.597506,0.59664,0.595774,0.594908,0.594042,0.593176,0.59231,0.591444,0.590578,0.589712,0.588846,0.58798,0.587114,0.586248,0.585382,0.584516,0.58365,0.582784,0.581918,0.581052,0.580186,0.57932,0.578454,0.577588,0.576722,0.575856,0.57499,0.574124,0.573258,0.572392,0.571526,0.57066,0.569794,0.568928,0.568062,0.567196,0.56633,0.565464,0.564598,0.563732,0.562866,0.562,0.56425,0.5665,0.56875,0.571,0.57325,0.5755,0.57775,0.58,0.58225,0.5845,0.58675,0.589,0.59125,0.5935,0.59575,0.598,0.60025,0.6025,0.60475,0.607,0.60925,0.6115,0.61375,0.616,0.61825,0.6205,0.62275,0.625,0.62725,0.6295,0.63175,0.634,0.63625,0.6385,0.64075,0.643,0.64525,0.6475,0.64975,0.652,0.65425,0.6565,0.65875,0.661,0.66325,0.6655,0.66775,0.67,0.67225,0.6745
FAIR 2.0,RCP45,World,Emissions|CH4,MtCH4/yr,0,1.9632619,2.4364481,2.911105,3.3872782,3.8650146,4.3443625,4.8253718,5.3080938,5.7925816,6.2788896,6.7670743,7.2571937,7.7493076,8.2434776,8.7397674,9.2382426,9.7389706,10.242021,10.747466,11.25538,11.765839,12.278921,12.794707,13.313282,13.834732,14.359145,14.886613,15.417231,15.951096,16.488308,17.028971,17.573192,18.121081,18.672751,19.228319,19.787906,20.351635,20.919636,21.49204,22.068984,22.650607,23.237055,23.828476,24.425025,25.02686,25.634145,26.247048,26.865743,27.490408,28.12123,28.758398,29.402108,30.052563,30.709971,31.374548,32.046514,32.7261,33.413539,34.109076,34.81296,35.52545,36.246813,36.977321,37.717259,38.466917,39.226597,39.996609,40.777271,41.568914,42.371876,43.186509,44.013173,44.85224,45.704093,46.569129,47.447755,48.34039,49.247469,50.169439,51.106759,52.059904,53.029365,54.015644,55.019264,56.040759,56.46132,56.88188,57.302441,57.723001,58.143562,58.564122,58.984683,59.405243,59.825804,60.246364,59.614468,58.982573,58.350677,57.718781,57.086885,56.45499,55.823094,55.191198,54.559303,53.927407,56.683869,59.440331,62.196793,64.953255,67.709717,70.46618,73.222642,75.979104,78.735566,81.492028,84.359461,87.226893,90.094326,92.961758,95.829191,98.696624,101.56406,104.43149,107.29892,110.16635,111.52362,112.88089,114.23816,115.59543,116.9527,118.30997,119.66724,121.02451,122.38178,123.73905,124.8415,125.94396,127.04642,128.14887,129.25133,130.35378,131.45624,132.5587,133.66115,134.76361,135.96943,137.17525,138.38107,139.5869,140.79272,141.99854,143.20436,144.41019,145.61601,146.82183,147.86155,148.90128,149.941,150.98072,152.02045,153.06017,154.09989,155.13962,156.17934,157.21906,158.34545,159.47183,160.59821,161.7246,162.85098,163.97736,165.10375,166.23013,167.35651,168.4829,170.03046,171.57803,173.12559,174.67315,176.22072,177.76828,179.31584,180.86341,182.41097,183.95853,189.11003,194.26153,199.41303,204.56453,209.71603,214.86753,220.01902,225.17052,230.32202,235.47352,238.52217,241.57083,244.61948,247.66813,250.71679,253.76544,256.81409,259.86274,262.9114,265.96005,270.02505,274.09004,278.15504,282.22003,286.28503,290.35002,294.41502,298.48002,302.54501,306.61001,310.01251,313.415,316.8175,320.22,323.6225,327.025,330.42749,333.82999,337.23249,340.63499,336.59218,332.54937,328.50656,324.46375,320.42094,316.37814,312.33533,308.29252,304.24971,300.2069,303.4092,306.5788,309.7164,312.824,315.9027,317.2396,318.5722,319.8964,321.2206,322.5448,323.84112,325.13744,326.43376,327.73008,329.0264,330.32272,331.61904,332.91536,334.21168,335.508,335.85701,336.20602,336.55503,336.90404,337.25305,337.60206,337.95107,338.30008,338.64909,338.9981,338.85573,338.71336,338.57099,338.42862,338.28625,338.14388,338.00151,337.85914,337.71677,337.5744,336.95066,336.32692,335.70318,335.07944,334.4557,333.83196,333.20822,332.58448,331.96074,331.337,329.96427,328.59154,327.21881,325.84608,324.47335,323.10062,321.72789,320.35516,318.98243,317.6097,315.92522,314.24074,312.55626,310.87178,309.1873,307.50282,305.81834,304.13386,302.44938,300.7649,298.76876,296.77262,294.77648,292.78034,290.7842,288.78806,286.79192,284.79578,282.79964,280.8035,280.06659,279.32968,278.59277,277.85586,277.11895,276.38204,275.64513,274.90822,274.17131,273.4344,272.69682,271.95924,271.22166,270.48408,269.7465,269.00892,268.27134,267.53376,266.79618,266.0586,266.0588,266.059,266.0592,266.0594,266.0596,266.0598,266.06,266.0602,266.0604,266.0606,266.06075,266.0609,266.06105,266.0612,266.06135,266.0615,266.06165,266.0618,266.06195,266.0621,266.06224,266.06238,266.06252,266.06266,266.0628,266.06294,266.06308,266.06322,266.06336,266.0635,266.06362,266.06374,266.06386,266.06398,266.0641,266.06422,266.06434,266.06446,266.06458,266.0647,266.06481,266.06493,266.06504,266.06515,266.06526,266.06538,266.06549,266.0656,266.0834,266.0918,266.101,266.1095,266.12,266.1327,266.1469,266.16414,266.18138,266.19862,266.21586,266.2331,266.25295,266.2728,266.29265,266.3125,266.33235,266.3522,266.37205,266.3919,266.41175,266.4316,266.45171,266.47182,266.49193,266.51204,266.53215,266.55226,266.57237,266.59248,266.61259,266.6327,266.65213,266.67156,266.69099,266.71042,266.72985,266.74928,266.76871,266.78814,266.80757,266.827,266.84554,266.86408,266.88262,266.90116,266.9197,266.93824,266.95678,266.97532,266.99386,267.0124,267.03006,267.04772,267.06538,267.08304,267.1007,267.11836,267.13602,267.15368,267.17134,267.189,267.2058,267.2226,267.2394,267.2562,267.273,267.2898,267.3066,267.3234,267.3402,267.357,267.373,267.389,267.405,267.421,267.437,267.453,267.469,267.485,267.501,267.517,267.53226,267.54752,267.56278,267.57804,267.5933,267.60856,267.62382,267.63908,267.65434,267.6696,267.68419,267.69878,267.71337,267.72796,267.74255,267.75714,267.77173,267.78632,267.80091,267.8155,267.82946,267.84342,267.85738,267.87134,267.8853,267.89926,267.91322,267.92718,267.94114,267.9551,267.96848,267.98186,267.99524,268.00862,268.022,268.03538,268.04876,268.06214,268.07552,268.0889,268.10174,268.11458,268.12742,268.14026,268.1531,268.16594,268.17878,268.19162,268.20446,268.2173,268.22963,268.24196,268.25429,268.26662,268.27895,268.29128,268.30361,268.31594,268.32827,268.3406,268.35247,268.36434,268.37621,268.38808,268.39995,268.41182,268.42369,268.43556,268.44743,268.4593,268.46999,268.48068,268.49136,268.50205,268.51274,268.52343,268.53412,268.5448,268.55549,268.56618,268.57687,268.58756,268.59824,268.60893,268.61962,268.63031,268.641,268.65168,268.66237,268.67306,268.68375,268.69444,268.70512,268.71581,268.7265,268.73719,268.74788,268.75856,268.76925,268.77994,268.79063,268.80132,268.812,268.82269,268.83338,268.84407,268.85476,268.86544,268.87613,268.88682,268.89751,268.9082,268.91888,268.92957,268.94026,268.95095,268.96164,268.97232,268.98301,268.9937,269.00281,269.01192,269.02102,269.03013,269.03924,269.04835,269.05746,269.06656,269.07567,269.08478,269.09389,269.103,269.1121,269.12121,269.13032,269.13943,269.14854,269.15764,269.16675,269.17586,269.18497,269.19408,269.20318,269.21229,269.2214,269.23051,269.23962,269.24872,269.25783,269.26694,269.27605,269.28516,269.29426,269.30337,269.31248,269.32159,269.3307,269.3398,269.34891,269.35802,269.36713,269.37624,269.38534,269.39445,269.40356,269.41267,269.42178,269.43088,269.43999,269.4491,269.45702,269.46495,269.47287,269.4808,269.48872,269.49664,269.50457,269.51249,269.52042,269.52834,269.53626,269.54419,269.55211,269.56004,269.56796,269.57588,269.58381,269.59173,269.59966,269.60758,269.6155,269.62343,269.63135,269.63928,269.6472,269.65512,269.66305,269.67097,269.6789,269.68682,269.69474,269.70267,269.71059,269.71852,269.72644,269.73436,269.74229,269.75021,269.75814,269.76606,269.77398,269.78191,269.78983,269.79776,269.80568,269.8136,269.82153,269.82945,269.83738,269.8453,269.82627,269.80724,269.7882,269.76917,269.75014,269.73111,269.71208,269.69304,269.67401,269.65498,269.63595,269.61692,269.59788,269.57885,269.55982,269.54079,269.52176,269.50272,269.48369,269.46466,269.44563,269.4266,269.40756,269.38853,269.3695,269.35047,269.33144,269.3124,269.29337,269.27434,269.25531,269.23628,269.21724,269.19821,269.17918,269.16015,269.14112,269.12208,269.10305,269.08402,269.06499,269.04596,269.02692,269.00789,268.98886,268.96983,268.9508,268.93176,268.91273,268.8937
FAIR 2.0,RCP45,World,Emissions|N2O,MtN/yr,0,0.005191085,0.010116813,0.015042803,0.019969063,0.024895601,0.029822427,0.034749548,0.039676975,0.044604715,0.04953278,0.05446118,0.059389923,0.064319022,0.069248487,0.07417833,0.079108562,0.084039195,0.088970241,0.093901714,0.098833627,0.10376599,0.10869883,0.11363214,0.11856595,0.12350027,0.12843512,0.13337052,0.13830648,0.14324301,0.14818014,0.15311788,0.15805626,0.16299529,0.167935,0.1728754,0.17781651,0.18275836,0.18770098,0.19264437,0.19758858,0.20253362,0.20747952,0.2124263,0.217374,0.22232264,0.22727225,0.23222285,0.2371745,0.2421272,0.247081,0.25203593,0.25699203,0.26194932,0.26690786,0.27186767,0.2768288,0.28179128,0.28675516,0.29172049,0.2966873,0.30165564,0.30662557,0.31159712,0.31657035,0.32154532,0.32652206,0.33150065,0.33648114,0.34146358,0.34644803,0.35143456,0.35642324,0.36141413,0.36640729,0.3714028,0.37640073,0.38140115,0.38640415,0.3914098,0.39641818,0.40142938,0.40644349,0.41146059,0.41648078,0.42150415,0.42740096,0.46466062,0.46477417,0.46443647,0.46327909,0.46729312,0.47126447,0.47503119,0.47876627,0.48257672,0.50499476,0.47111281,0.47444935,0.47785801,0.48144966,0.48420454,0.48472337,0.48595323,0.48686155,0.48774355,0.58501628,0.66673981,0.69637076,0.7087503,0.72034342,0.74524338,0.75633197,0.7660459,0.77491118,0.78412129,0.81157848,0.78526034,0.79255607,0.7987505,0.80453383,0.82619361,0.83219647,0.83705812,0.84143987,0.84552548,0.85098169,0.85741997,0.86475824,0.87294487,0.88188195,0.89141802,0.90140157,0.91168111,0.92210515,0.9325222,0.9446669,0.95993065,0.97764708,0.99722904,1.0181293,1.0397413,1.0614586,1.0826746,1.1027829,1.121177,1.1389722,1.1575596,1.1767464,1.1962611,1.2158443,1.2353217,1.254519,1.2732618,1.2913759,1.3086869,1.3257924,1.343275,1.3609385,1.3796194,1.3998974,1.4211909,1.4429184,1.4644982,1.4853488,1.5048887,1.5226236,1.5385172,1.5526746,1.5653127,1.5771213,1.5889151,1.6015088,1.615717,1.6323545,1.6522358,1.7002044,1.7938613,1.9231582,2.0866797,2.280402,2.4903635,2.7026031,2.9031595,3.0780722,3.2133815,3.3186021,3.4111061,3.4887221,3.5543489,3.614111,3.6706801,3.7267318,3.7849451,3.8480013,3.9185827,4.0240052,4.1836477,4.3883117,4.6374693,4.8968181,5.195583,5.457478,5.619744,5.784831,5.9368752,5.6049759,5.9181309,6.0449043,5.9406002,6.1409693,6.3042588,6.534405,6.6193729,7.007773,7.0613923,6.8417522,7.1189858,7.2168971,7.0481314,7.0169243,7.0704917,7.4616728,7.2025077,7.3310397,7.5856812,7.4023631,7.7989323,7.3131034,7.5072841,7.6191035,7.6520638,7.9097526,7.8957263,7.5269849,7.4566,7.503,7.5487,7.5942,7.6394,7.6841,7.721,7.7579,7.7946667,7.8314333,7.8682,7.90492,7.94164,7.97836,8.01508,8.0518,8.08852,8.12524,8.16196,8.19868,8.2354,8.26904,8.30268,8.33632,8.36996,8.4036,8.43724,8.47088,8.50452,8.53816,8.5718,8.58349,8.59518,8.60687,8.61856,8.63025,8.64194,8.65363,8.66532,8.67701,8.6887,8.67866,8.66862,8.65858,8.64854,8.6385,8.62846,8.61842,8.60838,8.59834,8.5883,8.58011,8.57192,8.56373,8.55554,8.54735,8.53916,8.53097,8.52278,8.51459,8.5064,8.49168,8.47696,8.46224,8.44752,8.4328,8.41808,8.40336,8.38864,8.37392,8.3592,8.33796,8.31672,8.29548,8.27424,8.253,8.23176,8.21052,8.18928,8.16804,8.1468,8.14506,8.14332,8.14158,8.13984,8.1381,8.13636,8.13462,8.13288,8.13114,8.1294,8.12762,8.12584,8.12406,8.12228,8.1205,8.11872,8.11694,8.11516,8.11338,8.1116,8.08938,8.06716,8.04494,8.02272,8.0005,7.97828,7.95606,7.93384,7.91162,7.8894,7.86716,7.84492,7.82268,7.80044,7.7782,7.75596,7.73372,7.71148,7.68924,7.667,7.64476,7.62252,7.60028,7.57804,7.5558,7.53356,7.51132,7.48908,7.46684,7.4446,7.42237,7.40014,7.37791,7.35568,7.33345,7.31122,7.28899,7.26676,7.24453,7.2223,7.200075,7.17785,7.155625,7.1334,7.111175,7.08895,7.066725,7.0445,7.0065,7.0074,7.008,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085,7.0085
