Model,Scenario,Region,Variable,Unit,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2201,2202,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2215,2216,2217,2218,2219,2220,2221,2222,2223,2224,2225,2226,2227,2228,2229,2230,2231,2232,2233,2234,2235,2236,2237,2238,2239,2240,2241,2242,2243,2244,2245,2246,2247,2248,2249,2250,2251,2252,2253,2254,2255,2256,2257,2258,2259,2260,2261,2262,2263,2264,2265,2266,2267,2268,2269,2270,2271,2272,2273,2274,2275,2276,2277,2278,2279,2280,2281,2282,2283,2284,2285,2286,2287,2288,2289,2290,2291,2292,2293,2294,2295,2296,2297,2298,2299,2300,2301,2302,2303,2304,2305,2306,2307,2308,2309,2310,2311,2312,2313,2314,2315,2316,2317,2318,2319,2320,2321,2322,2323,2324,2325,2326,2327,2328,2329,2330,2331,2332,2333,2334,2335,2336,2337,2338,2339,2340,2341,2342,2343,2344,2345,2346,2347,2348,2349,2350,2351,2352,2353,2354,2355,2356,2357,2358,2359,2360,2361,2362,2363,2364,2365,2366,2367,2368,2369,2370,2371,2372,2373,2374,2375,2376,2377,2378,2379,2380,2381,2382,2383,2384,2385,2386,2387,2388,2389,2390,2391,2392,2393,2394,2395,2396,2397,2398,2399,2400,2401,2402,2403,2404,2405,2406,2407,2408,2409,2410,2411,2412,2413,2414,2415,2416,2417,2418,2419,2420,2421,2422,2423,2424,2425,2426,2427,2428,2429,2430,2431,2432,2433,2434,2435,2436,2437,2438,2439,2440,2441,2442,2443,2444,2445,2446,2447,2448,2449,2450,2451,2452,2453,2454,2455,2456,2457,2458,2459,2460,2461,2462,2463,2464,2465,2466,2467,2468,2469,2470,2471,2472,2473,2474,2475,2476,2477,2478,2479,2480,2481,2482,2483,2484,2485,2486,2487,2488,2489,2490,2491,2492,2493,2494,2495,2496,2497,2498,2499,2500
FAIR 2.0,RCP6,World,Emissions|CO2,GtC/yr,0.003,0.008338296,0.013676593,0.019014889,0.024353185,0.029691482,0.036029778,0.041368074,0.046706371,0.052044667,0.057382963,0.062721259,0.068059556,0.073397852,0.078736148,0.084074445,0.090412741,0.095751037,0.101089334,0.10642763,0.11176593,0.11710422,0.12244252,0.12778082,0.13311911,0.13845741,0.1447957,0.150134,0.1554723,0.16081059,0.16614889,0.17148719,0.17782548,0.18316378,0.18850207,0.19484037,0.20017867,0.20751696,0.21185526,0.21719356,0.22253185,0.22887015,0.23420845,0.23954674,0.24488504,0.25022333,0.25656163,0.26189993,0.26723822,0.27257652,0.27891482,0.28525311,0.29159141,0.2969297,0.302268,0.3076063,0.31294459,0.31928289,0.32562119,0.33095948,0.33729778,0.34263608,0.34897437,0.35431267,0.35965096,0.37098926,0.37532756,0.38066585,0.38700415,0.39234245,0.39868074,0.40801904,0.41335733,0.41969563,0.42603393,0.433372219,0.439710519,0.447048819,0.453387109,0.460725409,0.470063709,0.475401999,0.483740299,0.490078589,0.498416889,0.507755189,0.500785689,0.555622819,0.556354489,0.564817079,0.564679249,0.574934879,0.581231999,0.587232979,0.597253889,0.609966889,0.623223598,0.570716628,0.57774912,0.58613825,0.59379536,0.59691218,0.60360622,0.6072347,0.61276645,0.6166445,0.64366524,0.7403334,0.76129965,0.75771154,0.77842647,0.78787801,0.79713853,0.8050507,0.82534752,0.85724317,0.89187292,0.86066403,0.88051762,0.88712775,0.8922361,0.89814412,0.91116314,0.94173355,0.94020019,0.96775411,0.98224854,0.99719118,0.9944033,1.02336718,1.0504185,1.06527839,1.08956411,1.11600097,1.15920445,1.18720627,1.25494317,1.26897363,1.34367095,1.37229323,1.4328152,1.50353383,1.58776273,1.56141277,1.60237806,1.64098168,1.61489404,1.62684843,1.66597976,1.56479151,1.54374963,1.60911647,1.66619629,1.65030426,1.52565434,1.65328337,1.5604166,1.59294089,1.72328818,1.71986058,1.73308854,1.74448326,1.85918283,1.86467141,1.96922601,1.94887975,1.84334081,1.65922596,1.70158848,1.76986255,1.82171575,1.93129993,1.98869902,1.92388222,1.97144376,2.06583237,2.08436458,2.1110497,2.1547656,2.15139864,1.92914739,2.08014892,2.26217994,2.34413044,2.30112641,2.52233465,2.8565201,2.9056378,2.9455171,3.0171416,3.2341855,3.4226883,3.5418718,3.6495817,3.6655957,3.7692833,3.8383218,3.9355717,4.0922947,4.2595879,4.4092558,4.5986968,4.7086254,4.8232028,5.0383879,5.2731129,5.3018913,5.4460621,5.6680986,5.6827371,5.6465876,5.9736077,6.1229874,6.19537,6.4517127,6.3572096,6.2128621,6.3174055,6.3355201,6.5500833,6.7193449,6.8972023,7.0470086,7.2807248,7.4126436,7.4634833,7.6159799,7.4215304,7.4221006,7.5315956,7.6470104,7.7611025,7.8371397,7.8028431,7.7517892,7.8838,8.0279,8.1807,8.5117,8.9148,9.1665,9.2129,9.2582,9.3018334,9.34546663,9.3891,9.38586,9.38262,9.37938,9.37614,9.3729,9.36966,9.36642,9.36318,9.35994,9.3567,9.36481,9.37292,9.38103,9.38914,9.39725,9.40536,9.41347,9.42158,9.42969,9.4378,9.57804,9.71828,9.85852,9.99876,10.139,10.27924,10.41948,10.55972,10.69996,10.8402,11.01418,11.18816,11.36214,11.53612,11.7101,11.88408,12.05806,12.23204,12.40602,12.58,12.7786,12.9772,13.1758,13.3744,13.573,13.7716,13.9702,14.1688,14.3674,14.566,14.75707,14.94814,15.13921,15.33028,15.52135,15.71242,15.90349,16.09456,16.28563,16.4767,16.5815,16.6863,16.7911,16.8959,17.0007,17.1055,17.2103,17.3151,17.4199,17.5247,17.22779,16.93088,16.63397,16.33706,16.04015,15.74324,15.44633,15.14942,14.85251,14.5556,14.49351,14.43142,14.36933,14.30724,14.24515,14.18306,14.12097,14.05888,13.99679,13.9347,13.72238,13.51006,13.29774,13.08542,12.8731,12.66078,12.44846,12.23614,12.02382,11.8115,11.59918,11.38686,11.17454,10.96222,10.7499,10.53758,10.32526,10.11294,9.90062,9.6883,9.47598,9.26366,9.05134,8.83902,8.6267,8.4216348,8.2165696,8.0115043,7.8064391,7.6013739,7.3963087,7.1912435,6.9861783,6.781113,6.5760478,6.3709826,6.1659174,5.9608522,5.755787,5.5507217,5.3456565,5.1405913,4.9355261,4.7304609,4.5253957,4.3203304,4.1152652,3.9102,3.5678,3.5062,3.4375,3.3717,3.3114,3.2545,3.2005,3.15264,3.10478,3.05692,3.00906,2.9612,2.92104,2.88088,2.84072,2.80056,2.7604,2.7258,2.6912,2.6566,2.622,2.5874,2.55704,2.52668,2.49632,2.46596,2.4356,2.40884,2.38208,2.35532,2.32856,2.3018,2.27802,2.25424,2.23046,2.20668,2.1829,2.1617,2.1405,2.1193,2.0981,2.0769,2.05792,2.03894,2.01996,2.00098,1.982,1.96498,1.94796,1.93094,1.91392,1.8969,1.88235,1.8678,1.85325,1.8387,1.82415,1.8096,1.79505,1.7805,1.76595,1.7514,1.73953,1.72766,1.71579,1.70392,1.69205,1.68018,1.66831,1.65644,1.64457,1.6327,1.62294,1.61318,1.60342,1.59366,1.5839,1.57414,1.56438,1.55462,1.54486,1.5351,1.52697,1.51884,1.51071,1.50258,1.49445,1.48632,1.47819,1.47006,1.46193,1.4538,1.44702,1.44024,1.43346,1.42668,1.4199,1.41312,1.40634,1.39956,1.39278,1.386,1.380872,1.375744,1.370616,1.365488,1.36036,1.355232,1.350104,1.344976,1.339848,1.33472,1.329592,1.324464,1.319336,1.314208,1.30908,1.303952,1.298824,1.293696,1.288568,1.28344,1.278312,1.273184,1.268056,1.262928,1.2578,1.254232,1.250664,1.247096,1.243528,1.23996,1.236392,1.232824,1.229256,1.225688,1.22212,1.218552,1.214984,1.211416,1.207848,1.20428,1.200712,1.197144,1.193576,1.190008,1.18644,1.182872,1.179304,1.175736,1.172168,1.1686,1.165964,1.163328,1.160692,1.158056,1.15542,1.152784,1.150148,1.147512,1.144876,1.14224,1.139604,1.136968,1.134332,1.131696,1.12906,1.126424,1.123788,1.121152,1.118516,1.11588,1.113244,1.110608,1.107972,1.105336,1.1027,1.100632,1.098564,1.096496,1.094428,1.09236,1.090292,1.088224,1.086156,1.084088,1.08202,1.079952,1.077884,1.075816,1.073748,1.07168,1.069612,1.067544,1.065476,1.063408,1.06134,1.059272,1.057204,1.055136,1.053068,1.051,1.049292,1.047584,1.045876,1.044168,1.04246,1.040752,1.039044,1.037336,1.035628,1.03392,1.032212,1.030504,1.028796,1.027088,1.02538,1.023672,1.021964,1.020256,1.018548,1.01684,1.015132,1.013424,1.011716,1.010008,1.0083,1.006816,1.005332,1.003848,1.002364,1.00088,0.999396,0.997912,0.996428,0.994944,0.99346,0.991976,0.990492,0.989008,0.987524,0.98604,0.984556,0.983072,0.981588,0.980104,0.97862,0.977136,0.975652,0.974168,0.972684,0.9712,0.969888,0.968576,0.967264,0.965952,0.96464,0.963328,0.962016,0.960704,0.959392,0.95808,0.956768,0.955456,0.954144,0.952832,0.95152,0.950208,0.948896,0.947584,0.946272,0.94496,0.943648,0.942336,0.941024,0.939712,0.9384,0.937196,0.935992,0.934788,0.933584,0.93238,0.931176,0.929972,0.928768,0.927564,0.92636,0.925156,0.923952,0.922748,0.921544,0.92034,0.919136,0.917932,0.916728,0.915524,0.91432,0.913116,0.911912,0.910708,0.909504,0.9083,0.907176,0.906052,0.904928,0.903804,0.90268,0.901556,0.900432,0.899308,0.898184,0.89706,0.895936,0.894812,0.893688,0.892564,0.89144,0.890316,0.889192,0.888068,0.886944,0.88582,0.884696,0.883572,0.882448,0.881324,0.8802,0.879152,0.878104,0.877056,0.876008,0.87496,0.873912,0.872864,0.871816,0.870768,0.86972,0.868672,0.867624,0.866576,0.865528,0.86448,0.863432,0.862384,0.861336,0.860288,0.85924,0.858192,0.857144,0.856096,0.855048,0.854
FAIR 2.0,RCP6,World,Emissions|CH4,MtCH4/yr,0,1.9632619,2.4364481,2.911105,3.3872782,3.8650146,4.3443625,4.8253718,5.3080938,5.7925816,6.2788896,6.7670743,7.2571937,7.7493076,8.2434776,8.7397674,9.2382426,9.7389706,10.242021,10.747466,11.25538,11.765839,12.278921,12.794707,13.313282,13.834732,14.359145,14.886613,15.417231,15.951096,16.488308,17.028971,17.573192,18.121081,18.672751,19.228319,19.787906,20.351635,20.919636,21.49204,22.068984,22.650607,23.237055,23.828476,24.425025,25.02686,25.634145,26.247048,26.865743,27.490408,28.12123,28.758398,29.402108,30.052563,30.709971,31.374548,32.046514,32.7261,33.413539,34.109076,34.81296,35.52545,36.246813,36.977321,37.717259,38.466917,39.226597,39.996609,40.777271,41.568914,42.371876,43.186509,44.013173,44.85224,45.704093,46.569129,47.447755,48.34039,49.247469,50.169439,51.106759,52.059904,53.029365,54.015644,55.019264,56.040759,56.46132,56.88188,57.302441,57.723001,58.143562,58.564122,58.984683,59.405243,59.825804,60.246364,59.614468,58.982573,58.350677,57.718781,57.086885,56.45499,55.823094,55.191198,54.559303,53.927407,56.683869,59.440331,62.196793,64.953255,67.709717,70.46618,73.222642,75.979104,78.735566,81.492028,84.359461,87.226893,90.094326,92.961758,95.829191,98.696624,101.56406,104.43149,107.29892,110.16635,111.52362,112.88089,114.23816,115.59543,116.9527,118.30997,119.66724,121.02451,122.38178,123.73905,124.8415,125.94396,127.04642,128.14887,129.25133,130.35378,131.45624,132.5587,133.66115,134.76361,135.96943,137.17525,138.38107,139.5869,140.79272,141.99854,143.20436,144.41019,145.61601,146.82183,147.86155,148.90128,149.941,150.98072,152.02045,153.06017,154.09989,155.13962,156.17934,157.21906,158.34545,159.47183,160.59821,161.7246,162.85098,163.97736,165.10375,166.23013,167.35651,168.4829,170.03046,171.57803,173.12559,174.67315,176.22072,177.76828,179.31584,180.86341,182.41097,183.95853,189.11003,194.26153,199.41303,204.56453,209.71603,214.86753,220.01902,225.17052,230.32202,235.47352,238.52217,241.57083,244.61948,247.66813,250.71679,253.76544,256.81409,259.86274,262.9114,265.96005,270.02505,274.09004,278.15504,282.22003,286.28503,290.35002,294.41502,298.48002,302.54501,306.61001,310.01251,313.415,316.8175,320.22,323.6225,327.025,330.42749,333.82999,337.23249,340.63499,336.59218,332.54937,328.50656,324.46375,320.42094,316.37814,312.33533,308.29252,304.24971,300.2069,303.4092,306.5788,309.7164,312.824,315.9027,317.6624,319.4203,321.17513,322.92997,324.6848,323.38128,322.07776,320.77424,319.47072,318.1672,316.86368,315.56016,314.25664,312.95312,311.6496,313.11564,314.58168,316.04772,317.51376,318.9798,320.44584,321.91188,323.37792,324.84396,326.31,328.09167,329.87334,331.65501,333.43668,335.21835,337.00002,338.78169,340.56336,342.34503,344.1267,345.22016,346.31362,347.40708,348.50054,349.594,350.68746,351.78092,352.87438,353.96784,355.0613,355.94998,356.83866,357.72734,358.61602,359.5047,360.39338,361.28206,362.17074,363.05942,363.9481,363.5485,363.1489,362.7493,362.3497,361.9501,361.5505,361.1509,360.7513,360.3517,359.9521,357.94994,355.94778,353.94562,351.94346,349.9413,347.93914,345.93698,343.93482,341.93266,339.9305,332.93877,325.94704,318.95531,311.96358,304.97185,297.98012,290.98839,283.99666,277.00493,270.0132,267.60942,265.20564,262.80186,260.39808,257.9943,255.59052,253.18674,250.78296,248.37918,245.9754,245.99464,246.01389,246.03313,246.05238,246.07162,246.09086,246.11011,246.12935,246.1486,246.16784,246.18708,246.20633,246.22557,246.24482,246.26406,246.2833,246.30255,246.32179,246.34104,246.36028,246.37952,246.39877,246.41801,246.43726,246.4565,246.47573,246.49496,246.51419,246.53342,246.55265,246.57188,246.59111,246.61034,246.62957,246.6488,246.66803,246.68727,246.7065,246.72573,246.74496,246.76419,246.78342,246.80265,246.82188,246.84111,246.86034,246.87957,246.8988,247.6444,247.7303,247.7774,247.8331,247.8896,247.9452,247.9997,248.05092,248.10214,248.15336,248.20458,248.2558,248.30274,248.34968,248.39662,248.44356,248.4905,248.53416,248.57782,248.62148,248.66514,248.7088,248.74978,248.79076,248.83174,248.87272,248.9137,248.95232,248.99094,249.02956,249.06818,249.1068,249.14344,249.18008,249.21672,249.25336,249.29,249.32488,249.35976,249.39464,249.42952,249.4644,249.49772,249.53104,249.56436,249.59768,249.631,249.66292,249.69484,249.72676,249.75868,249.7906,249.82068,249.85076,249.88084,249.91092,249.941,249.97108,250.00116,250.03124,250.06132,250.0914,250.11931,250.14722,250.17513,250.20304,250.23095,250.25886,250.28677,250.31468,250.34259,250.3705,250.3966,250.4227,250.4488,250.4749,250.501,250.5271,250.5532,250.5793,250.6054,250.6315,250.65601,250.68052,250.70503,250.72954,250.75405,250.77856,250.80307,250.82758,250.85209,250.8766,250.89972,250.92284,250.94596,250.96908,250.9922,251.01532,251.03844,251.06156,251.08468,251.1078,251.12888,251.14995,251.17103,251.1921,251.21318,251.23426,251.25533,251.27641,251.29748,251.31856,251.33964,251.36071,251.38179,251.40286,251.42394,251.44502,251.46609,251.48717,251.50824,251.52932,251.5504,251.57147,251.59255,251.61362,251.6347,251.65339,251.67208,251.69076,251.70945,251.72814,251.74683,251.76552,251.7842,251.80289,251.82158,251.84027,251.85896,251.87764,251.89633,251.91502,251.93371,251.9524,251.97108,251.98977,252.00846,252.02715,252.04584,252.06452,252.08321,252.1019,252.1187,252.1355,252.1523,252.1691,252.1859,252.2027,252.2195,252.2363,252.2531,252.2699,252.2867,252.3035,252.3203,252.3371,252.3539,252.3707,252.3875,252.4043,252.4211,252.4379,252.4547,252.4715,252.4883,252.5051,252.5219,252.53715,252.5524,252.56766,252.58291,252.59816,252.61341,252.62866,252.64392,252.65917,252.67442,252.68967,252.70492,252.72018,252.73543,252.75068,252.76593,252.78118,252.79644,252.81169,252.82694,252.84219,252.85744,252.8727,252.88795,252.9032,252.91716,252.93113,252.94509,252.95906,252.97302,252.98698,253.00095,253.01491,253.02888,253.04284,253.0568,253.07077,253.08473,253.0987,253.11266,253.12662,253.14059,253.15455,253.16852,253.18248,253.19644,253.21041,253.22437,253.23834,253.2523,253.26518,253.27805,253.29093,253.3038,253.31668,253.32956,253.34243,253.35531,253.36818,253.38106,253.39394,253.40681,253.41969,253.43256,253.44544,253.45832,253.47119,253.48407,253.49694,253.50982,253.5227,253.53557,253.54845,253.56132,253.5742,253.58614,253.59809,253.61003,253.62198,253.63392,253.64586,253.65781,253.66975,253.6817,253.69364,253.70558,253.71753,253.72947,253.74142,253.75336,253.7653,253.77725,253.78919,253.80114,253.81308,253.82502,253.83697,253.84891,253.86086,253.8728,253.88393,253.89506,253.90618,253.91731,253.92844,253.93957,253.9507,253.96182,253.97295,253.98408,253.99521,254.00634,254.01746,254.02859,254.03972,254.05085,254.06198,254.0731,254.08423,254.09536,254.10649,254.11762,254.12874,254.13987,254.151,254.16141,254.17182,254.18224,254.19265,254.20306,254.21347,254.22388,254.2343,254.24471,254.25512,254.26553,254.27594,254.28636,254.29677,254.30718,254.31759,254.328,254.33842,254.34883,254.35924,254.36965,254.38006,254.39048,254.40089,254.4113,254.42108,254.43087,254.44065,254.45044,254.46022,254.47,254.47979,254.48957,254.49936,254.50914,254.51892,254.52871,254.53849,254.54828,254.55806,254.56784,254.57763,254.58741,254.5972,254.60698,254.61676,254.62655,254.63633,254.64612,254.6559
FAIR 2.0,RCP6,World,Emissions|N2O,MtN/yr,0,0.005191085,0.010116813,0.015042803,0.019969063,0.024895601,0.029822427,0.034749548,0.039676975,0.044604715,0.04953278,0.05446118,0.059389923,0.064319022,0.069248487,0.07417833,0.079108562,0.084039195,0.088970241,0.093901714,0.098833627,0.10376599,0.10869883,0.11363214,0.11856595,0.12350027,0.12843512,0.13337052,0.13830648,0.14324301,0.14818014,0.15311788,0.15805626,0.16299529,0.167935,0.1728754,0.17781651,0.18275836,0.18770098,0.19264437,0.19758858,0.20253362,0.20747952,0.2124263,0.217374,0.22232264,0.22727225,0.23222285,0.2371745,0.2421272,0.247081,0.25203593,0.25699203,0.26194932,0.26690786,0.27186767,0.2768288,0.28179128,0.28675516,0.29172049,0.2966873,0.30165564,0.30662557,0.31159712,0.31657035,0.32154532,0.32652206,0.33150065,0.33648114,0.34146358,0.34644803,0.35143456,0.35642324,0.36141413,0.36640729,0.3714028,0.37640073,0.38140115,0.38640415,0.3914098,0.39641818,0.40142938,0.40644349,0.41146059,0.41648078,0.42150415,0.42740096,0.46466062,0.46477417,0.46443647,0.46327909,0.46729312,0.47126447,0.47503119,0.47876627,0.48257672,0.50499476,0.47111281,0.47444935,0.47785801,0.48144966,0.48420454,0.48472337,0.48595323,0.48686155,0.48774355,0.58501628,0.66673981,0.69637076,0.7087503,0.72034342,0.74524338,0.75633197,0.7660459,0.77491118,0.78412129,0.81157848,0.78526034,0.79255607,0.7987505,0.80453383,0.82619361,0.83219647,0.83705812,0.84143987,0.84552548,0.85098169,0.85741997,0.86475824,0.87294487,0.88188195,0.89141802,0.90140157,0.91168111,0.92210515,0.9325222,0.9446669,0.95993065,0.97764708,0.99722904,1.0181293,1.0397413,1.0614586,1.0826746,1.1027829,1.121177,1.1389722,1.1575596,1.1767464,1.1962611,1.2158443,1.2353217,1.254519,1.2732618,1.2913759,1.3086869,1.3257924,1.343275,1.3609385,1.3796194,1.3998974,1.4211909,1.4429184,1.4644982,1.4853488,1.5048887,1.5226236,1.5385172,1.5526746,1.5653127,1.5771213,1.5889151,1.6015088,1.615717,1.6323545,1.6522358,1.7002044,1.7938613,1.9231582,2.0866797,2.280402,2.4903635,2.7026031,2.9031595,3.0780722,3.2133815,3.3186021,3.4111061,3.4887221,3.5543489,3.614111,3.6706801,3.7267318,3.7849451,3.8480013,3.9185827,4.0240052,4.1836477,4.3883117,4.6374693,4.8968181,5.195583,5.457478,5.619744,5.784831,5.9368752,5.6049759,5.9181309,6.0449043,5.9406002,6.1409693,6.3042588,6.534405,6.6193729,7.007773,7.0613923,6.8417522,7.1189858,7.2168971,7.0481314,7.0169243,7.0704917,7.4616728,7.2025077,7.3310397,7.5856812,7.4023631,7.7989323,7.3131034,7.5072841,7.6191035,7.6520638,7.9097526,7.8957263,7.5269849,7.4566,7.503,7.5487,7.5942,7.6394,7.6841,7.7838,7.8838,7.9843333,8.0848667,8.1854,8.15982,8.13424,8.10866,8.08308,8.0575,8.03192,8.00634,7.98076,7.95518,7.9296,8.01843,8.10726,8.19609,8.28492,8.37375,8.46258,8.55141,8.64024,8.72907,8.8179,8.90894,8.99998,9.09102,9.18206,9.2731,9.36414,9.45518,9.54622,9.63726,9.7283,9.80918,9.89006,9.97094,10.05182,10.1327,10.21358,10.29446,10.37534,10.45622,10.5371,10.6195,10.7019,10.7843,10.8667,10.9491,11.0315,11.1139,11.1963,11.2787,11.3611,11.42811,11.49512,11.56213,11.62914,11.69615,11.76316,11.83017,11.89718,11.96419,12.0312,12.06433,12.09746,12.13059,12.16372,12.19685,12.22998,12.26311,12.29624,12.32937,12.3625,12.36222,12.36194,12.36166,12.36138,12.3611,12.36082,12.36054,12.36026,12.35998,12.3597,12.35073,12.34176,12.33279,12.32382,12.31485,12.30588,12.29691,12.28794,12.27897,12.27,12.203604,12.137208,12.070812,12.004416,11.93802,11.871624,11.805228,11.738832,11.672436,11.60604,11.539644,11.473248,11.406852,11.340456,11.27406,11.207664,11.141268,11.074872,11.008476,10.94208,10.875684,10.809288,10.742892,10.676496,10.6101,10.543696,10.477291,10.410887,10.344483,10.278078,10.211674,10.14527,10.078865,10.012461,9.9460565,9.8796522,9.8132478,9.7468435,9.6804391,9.6140348,9.5476304,9.4812261,9.4148217,9.3484174,9.282013,9.2156087,9.1492043,9.0828,9.0373,9.0391,9.0405,9.0411,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414,9.0414
